unit;sector;na_item;geo;TIME_PERIOD;OBS_VALUE
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Italy;2016;-2.4
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Italy;2017;-2.4
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Italy;2018;-2.2
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Italy;2019;-1.5
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Italy;2020;-9.5
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Lithuania;2001;-3.5
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Lithuania;2002;-1.9
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Lithuania;2003;-1.3
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Lithuania;2004;-1.4
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Lithuania;2005;-0.3
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Lithuania;2006;-0.3
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Lithuania;2007;-0.8
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Lithuania;2008;-3.1
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Lithuania;2009;-9.1
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Lithuania;2010;-6.9
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Lithuania;2011;-8.9
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Lithuania;2012;-3.2
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Lithuania;2013;-2.6
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Lithuania;2014;-0.6
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Lithuania;2015;-0.3
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Lithuania;2016;0.3
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Lithuania;2017;0.4
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Lithuania;2018;0.5
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Lithuania;2019;0.5
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Lithuania;2020;-7.0
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Luxembourg;2001;5.6
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Luxembourg;2002;2.0
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Luxembourg;2003;0.3
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Luxembourg;2004;-1.4
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Luxembourg;2005;-0.2
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Luxembourg;2006;1.9
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Luxembourg;2007;4.4
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Luxembourg;2008;3.4
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Luxembourg;2009;-0.2
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Luxembourg;2010;-0.3
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Luxembourg;2011;0.7
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Luxembourg;2012;0.5
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Luxembourg;2013;0.8
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Luxembourg;2014;1.3
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Luxembourg;2015;1.3
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Luxembourg;2016;1.9
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Luxembourg;2017;1.4
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Luxembourg;2018;3.0
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Luxembourg;2019;2.2
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Luxembourg;2020;-3.4
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Latvia;2001;-1.9
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Latvia;2002;-2.3
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Latvia;2003;-1.6
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Latvia;2004;-1.2
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Latvia;2005;-0.5
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Latvia;2006;-0.5
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Latvia;2007;-0.6
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Latvia;2008;-4.3
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Latvia;2009;-9.5
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Latvia;2010;-8.6
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Latvia;2011;-4.3
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Latvia;2012;-1.4
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Latvia;2013;-1.2
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Latvia;2014;-1.6
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Latvia;2015;-1.4
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Latvia;2016;0.0
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Latvia;2017;-0.8
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Latvia;2018;-0.8
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Latvia;2019;-0.6
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Latvia;2020;-4.3
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Malta;2001;-6.1
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Malta;2002;-5.3
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Malta;2003;-8.9
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Malta;2004;-4.2
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Malta;2005;-2.8
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Malta;2006;-2.5
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Malta;2007;-2.0
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Malta;2008;-4.1
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Malta;2009;-3.1
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Malta;2010;-2.2
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Malta;2011;-3.0
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Malta;2012;-3.4
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Malta;2013;-2.2
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Malta;2014;-1.5
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Malta;2015;-0.8
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Malta;2016;1.1
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Malta;2017;3.3
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Malta;2018;2.1
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Malta;2019;0.6
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Malta;2020;-9.4
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Netherlands;2001;-0.4
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Netherlands;2002;-2.0
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Netherlands;2003;-3.1
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Netherlands;2004;-1.8
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Netherlands;2005;-0.5
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Netherlands;2006;0.0
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Netherlands;2007;-0.2
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Netherlands;2008;0.1
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Netherlands;2009;-5.2
Percentage of gross domestic product (GDP);General government;Net lending (+) /net borrowing (-);Netherlands;2010;-5.3
