unit;na_item;geo;TIME_PERIOD;OBS_VALUE
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Malta;2002;-5.3
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Malta;2003;-8.9
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Malta;2004;-4.2
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Malta;2005;-2.8
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Malta;2006;-2.5
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Malta;2007;-2.0
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Malta;2008;-4.1
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Malta;2009;-3.1
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Malta;2010;-2.2
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Malta;2011;-3.0
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Malta;2012;-3.4
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Malta;2013;-2.2
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Malta;2014;-1.5
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Malta;2015;-0.8
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Malta;2016;1.1
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Malta;2017;3.3
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Malta;2018;2.1
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Malta;2019;0.6
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Malta;2020;-9.3
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Malta;2021;-7.5
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Netherlands;2001;-0.4
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Netherlands;2002;-2.0
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Netherlands;2003;-3.1
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Netherlands;2004;-1.8
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Netherlands;2005;-0.5
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Netherlands;2006;0.0
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Netherlands;2007;-0.2
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Netherlands;2008;0.1
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Netherlands;2009;-5.2
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Netherlands;2010;-5.3
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Netherlands;2011;-4.4
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Netherlands;2012;-3.9
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Netherlands;2013;-3.0
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Netherlands;2014;-2.3
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Netherlands;2015;-1.9
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Netherlands;2016;0.1
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Netherlands;2017;1.4
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Netherlands;2018;1.5
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Netherlands;2019;1.8
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Netherlands;2020;-3.7
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Netherlands;2021;-2.6
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Norway;2001;13.2
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Norway;2002;9.0
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Norway;2003;7.2
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Norway;2004;10.8
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Norway;2005;14.7
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Norway;2006;17.9
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Norway;2007;17.0
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Norway;2008;18.5
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Norway;2009;10.2
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Norway;2010;10.9
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Norway;2011;13.3
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Norway;2012;13.7
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Norway;2013;10.6
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Norway;2014;8.6
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Norway;2015;6.0
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Norway;2016;4.0
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Norway;2017;5.0
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Norway;2018;7.8
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Norway;2019;6.5
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Norway;2020;-2.6
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Norway;2021;10.0
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Poland;2001;-4.7
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Poland;2002;-4.8
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Poland;2003;-6.0
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Poland;2004;-5.0
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Poland;2005;-3.9
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Poland;2006;-3.5
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Poland;2007;-1.9
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Poland;2008;-3.6
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Poland;2009;-7.3
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Poland;2010;-7.5
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Poland;2011;-5.0
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Poland;2012;-3.8
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Poland;2013;-4.3
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Poland;2014;-3.7
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Poland;2015;-2.6
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Poland;2016;-2.4
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Poland;2017;-1.5
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Poland;2018;-0.2
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Poland;2019;-0.7
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Poland;2020;-6.9
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Poland;2021;-1.8
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Portugal;2001;-4.8
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Portugal;2002;-3.3
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Portugal;2003;-5.7
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Portugal;2004;-6.2
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Portugal;2005;-6.1
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Portugal;2006;-4.2
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Portugal;2007;-2.9
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Portugal;2008;-3.7
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Portugal;2009;-9.9
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Portugal;2010;-11.4
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Portugal;2011;-7.7
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Portugal;2012;-6.2
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Portugal;2013;-5.1
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Portugal;2014;-7.4
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Portugal;2015;-4.4
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Portugal;2016;-1.9
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Portugal;2017;-3.0
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Portugal;2018;-0.3
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Portugal;2019;0.1
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Portugal;2020;-5.8
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Portugal;2021;-2.9
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Romania;2001;-3.5
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Romania;2002;-1.9
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Romania;2003;-1.4
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Romania;2004;-1.1
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Romania;2005;-0.8
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Romania;2006;-2.1
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Romania;2007;-2.8
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Romania;2008;-5.4
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Romania;2009;-9.5
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Romania;2010;-7.1
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Romania;2011;-5.6
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Romania;2012;-3.8
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Romania;2013;-2.3
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Romania;2014;-1.2
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Romania;2015;-0.5
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Romania;2016;-2.5
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Romania;2017;-2.5
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Romania;2018;-2.8
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Romania;2019;-4.3
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Romania;2020;-9.2
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Romania;2021;-7.1
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Sweden;2001;1.4
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Sweden;2002;-1.4
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Sweden;2003;-1.2
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Sweden;2004;0.2
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Sweden;2005;1.8
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Sweden;2006;2.1
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Sweden;2007;3.3
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Sweden;2008;1.9
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Sweden;2009;-0.8
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Sweden;2010;-0.1
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Sweden;2011;-0.3
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Sweden;2012;-1.1
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Sweden;2013;-1.5
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Sweden;2014;-1.5
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Sweden;2015;0.0
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Sweden;2016;1.0
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Sweden;2017;1.4
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Sweden;2018;0.8
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Sweden;2019;0.6
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Sweden;2020;-2.8
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Sweden;2021;-0.1
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Slovenia;2001;-4.5
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Slovenia;2002;-2.4
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Slovenia;2003;-2.6
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Slovenia;2004;-1.9
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Slovenia;2005;-1.3
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Slovenia;2006;-1.2
Percentage of gross domestic product (GDP);Net lending (+) /net borrowing (-);Slovenia;2007;0.0
